2546, 1467, 762, 1831, 288, 445, 30, 0, 1073, 717, 1194, 314, 934, 459, 0, 3047, 853, 2022, 15, 1277, 0, 0, 2861, 0, 1319, 0, 0, 2529, 2029, 0, 1198, 511, 0, 838, 706, 605, 0, 3151, 0, 479, 0, 0, 0, 398, 3574, 775, 2522, 0, 0, 0, 173, 0, 437, 2890, 956, 601, 0, 0, 0, 298, 2626, 426, 54, 0, 0, 0, 494, 2421, 419, 0, 0, 114, 0, 532, 2064, 675, 0, 0, 49, 0, 604, 2090, 386, 0, 0, 0, 0, 1089, 1945, 0, 0, 365, 0, 978, 1008, 1271, 0, 114, 62, 0, 1341, 611, 666, 0, 113, 0, 0, 733, 386, 420, 0, 0, 0, 0, 0, 773, 679, 0, 0, 0, 0, 374, 1042, 390, 0, 0, 0, 0, 645, 880, 16, 0, 0, 0, 0, 459, 942, 308, 208, 274, 0, 0, 736, 283, 0, 0, 0, 0, 299, 987, 397, 0, 0, 0, 0, 482, 599, 0, 0, 133, 0, 0, 596, 523, 0, 0, 0, 0, 325, 824, 143, 0, 0, 0, 0, 731, 0, 0, 0, 2134, 1302, 1168, 1424, 795, 0, 0, 0, 0, 210, 670, 22, 0, 0, 0, 0, 337, 469, 0, 0, 0, 0, 0, 495, 235, 0, 0, 0, 0, 10, 704, 366, 0, 0, 0, 0, 0, 272, 27, 0, 0, 0, 0, 36, 293, 304, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 62, 0, 0, 0, 0, 0, 651, 0, 0, 0, 947, 1271, 225, 0, 0, 0, 1162, 1971, 211, 0, 624, 0, 208, 1807, 1200, 0, 0, 0, 1213, 2198, 2032, 980, 0, 567, 0, 559, 1563, 1369, 0, 0, 148, 0, 1046, 1741, 958, 0, 269, 0, 0, 959, 1319, 272, 0, 419, 0, 337, 1187, 1037, 0, 191, 0, 528, 973, 1340, 471, 0, 248, 0, 32, 1239, 1472, 246, 0, 135, 0, 352, 1145, 915, 0, 0, 343, 0, 81, 1198, 1126, 132, 0, 226, 0, 912, 1349, 853, 0, 0, 115, 0, 891, 1328
2544, 2057, 507, 0, 1999, 644, 1765, 0, 569, 0, 0, 713, 16, 261, 1500, 217, 923, 0, 0, 2551, 0, 309, 58, 80, 544, 0, 0, 3152, 432, 1823, 0, 656, 227, 160, 0, 2385, 0, 1136, 0, 606, 0, 38, 0, 0, 154, 13, 0, 402, 0, 0, 3165, 527, 1651, 64, 966, 259, 31, 0, 646, 0, 122, 33, 707, 0, 160, 3235, 640, 1630, 143, 190, 41, 0, 0, 977, 342, 912, 432, 998, 0, 0, 2849, 146, 482, 0, 327, 176, 0, 0, 1286, 1088, 882, 0, 351, 0, 0, 1490, 43, 874, 154, 356, 0, 0, 1392, 1135, 238, 91, 0, 262, 0, 0, 318, 264, 12, 0, 0, 0, 0, 0, 224, 535, 43, 0, 0, 0, 0, 0, 542, 102, 0, 0, 0, 0, 0, 432, 139, 0, 0, 0, 0, 0, 425, 260, 0, 0, 0, 0, 0, 285, 156, 0, 0, 0, 1961, 1275, 1308, 1003, 257, 0, 0, 0, 0, 0, 177, 0, 0, 0, 0, 0, 0, 227, 80, 0, 0, 0, 0, 0, 187, 187, 0, 0, 0, 0, 0, 0, 202, 208, 0, 22, 0, 0, 0, 119, 33, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2415, 1822, 1051, 627, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 212, 0, 0, 0, 0, 639, 258, 0, 0, 0, 0, 1168, 288, 0, 405, 0, 0, 667, 1218, 0, 0, 470, 0, 0, 1008, 1159, 0, 0, 595, 0, 0, 909, 1040, 41, 0, 499, 0, 0, 914, 1143, 0, 0, 188, 0, 95, 555, 1043, 0, 0, 256, 0, 0, 432, 975, 59, 0, 147, 0, 0, 447, 1038, 146, 0, 247, 0, 0, 673, 911, 283, 0, 105, 166, 0, 0, 505, 303, 0, 0, 64, 0, 384, 633
2703, 147, 464, 371, 450, 433, 362, 0, 2779, 0, 1750, 0, 632, 0, 20, 0, 2481, 0, 433, 0, 560, 0, 0, 0, 406, 1551, 758, 442, 41, 0, 0, 2857, 158, 704, 0, 757, 0, 0, 0, 928, 1021, 426, 0, 478, 0, 0, 2448, 0, 414, 80, 465, 0, 0, 0, 1189, 850, 124, 0, 527, 0, 0, 1750, 0, 920, 0, 641, 0, 0, 1635, 429, 390, 132, 167, 0, 0, 0, 1034, 345, 128, 0, 109, 0, 0, 1051, 337, 192, 0, 222, 0, 0, 726, 318, 119, 0, 43, 0, 0, 399, 272, 161, 0, 0, 0, 0, 16, 272, 199, 0, 0, 0, 0, 0, 321, 390, 0, 0, 0, 0, 1535, 2349, 1724, 668, 202, 83, 0, 0, 251, 191, 0, 0, 0, 0, 0, 351, 320, 0, 0, 0, 0, 0, 233, 351, 0, 0, 0, 0, 0, 304, 263, 0, 0, 0, 0, 0, 310, 306, 0, 0, 0, 0, 0, 124, 304, 0, 0, 0, 0, 0, 116, 277, 0, 0, 0, 0, 0, 90, 393, 198, 0, 0, 0, 0, 51, 219, 0, 0, 0, 0, 0, 0, 35, 78, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2399, 1841, 1142, 694, 303, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 303, 60, 0, 0, 0, 563, 651, 0, 0, 0, 0, 798, 1010, 0, 0, 204, 0, 820, 1584, 205, 0, 424, 0, 0, 657, 1239, 0, 0, 528, 0, 0, 1335, 978, 0, 0, 130, 0, 0, 699, 616, 0, 0, 250, 0, 0, 625, 609, 0, 0, 218, 0, 0, 482, 686, 0, 0, 206, 0, 0, 453, 757, 2, 0, 144, 0, 0, 115, 704, 218, 0, 15, 82, 0, 190, 621, 305, 0, 0, 49, 0, 0, 367, 397, 0, 0, 66, 0, 0, 175, 494, 69, 0, 0, 0, 0, 0, 468, 213, 0, 0, 64, 0, 0, 205, 304, 0
2559, 0, 1057, 0, 476, 0, 80, 0, 2734, 435, 1932, 114, 1366, 0, 0, 691, 1904, 1193, 748, 291, 400, 293, 0, 0, 0, 787, 0, 263, 0, 135, 0, 2833, 0, 1607, 173, 1102, 0, 141, 0, 3010, 0, 977, 0, 369, 0, 0, 0, 1680, 0, 0, 466, 602, 34, 0, 0, 400, 1827, 576, 642, 0, 0, 0, 3162, 304, 847, 0, 77, 49, 255, 0, 1957, 0, 167, 303, 374, 0, 0, 0, 275, 1887, 87, 0, 399, 119, 0, 2630, 0, 464, 222, 176, 0, 93, 0, 768, 486, 633, 0, 623, 0, 0, 1395, 848, 628, 109, 11, 0, 0, 0, 570, 457, 602, 0, 167, 0, 0, 847, 336, 83, 0, 32, 0, 0, 0, 457, 251, 219, 0, 0, 0, 0, 295, 263, 218, 0, 0, 0, 0, 0, 251, 197, 0, 0, 0, 0, 0, 111, 330, 0, 0, 0, 0, 0, 0, 393, 98, 0, 0, 0, 0, 0, 342, 82, 0, 0, 0, 0, 2609, 1953, 959, 555, 242, 0, 0, 334, 16, 0, 0, 0, 0, 0, 291, 159, 0, 0, 0, 0, 0, 272, 96, 0, 0, 0, 0, 0, 190, 246, 0, 0, 0, 0, 0, 53, 218, 0, 0, 0, 0, 0, 18, 319, 0, 0, 0, 0, 0, 8, 291, 109, 0, 0, 0, 0, 0, 110, 95, 0, 0, 0, 0, 0, 46, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2320, 1787, 1502, 801, 17, 0, 0, 690, 484, 0, 0, 0, 0, 0, 752, 0, 0, 737, 0, 0, 928, 1070, 0, 0, 390, 0, 0, 208, 1214, 77, 0, 197, 231, 0, 0, 781, 426, 0, 0, 173, 0, 0, 893, 723, 0, 0, 365, 0, 0, 506, 815, 0, 0, 151, 0, 0, 621, 972, 413, 0, 15, 240, 0, 42, 637, 701, 0, 0, 275, 0, 0, 315, 779, 0, 0, 100, 48, 0, 0, 641, 448, 0, 0
2514, 0, 615, 202, 731, 367, 320, 0, 2874, 80, 1628, 0, 721, 0, 22, 0, 2177, 5, 1199, 0, 926, 0, 0, 0, 449, 0, 253, 0, 400, 0, 0, 1406, 0, 458, 111, 0, 0, 0, 1479, 2657, 915, 747, 104, 163, 0, 0, 0, 469, 0, 0, 106, 386, 0, 0, 1446, 422, 529, 0, 241, 0, 0, 0, 1209, 0, 0, 0, 461, 0, 0, 750, 462, 432, 0, 0, 46, 0, 0, 938, 0, 68, 0, 375, 0, 0, 397, 447, 172, 0, 0, 29, 0, 0, 324, 26, 23, 0, 77, 0, 0, 0, 314, 0, 114, 0, 0, 0, 0, 16, 102, 91, 0, 0, 0, 0, 0, 85, 160, 0, 0, 0, 0, 0, 0, 255, 61, 0, 0, 0, 0, 0, 143, 107, 0, 0, 0, 0, 0, 102, 162, 0, 0, 0, 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 132, 66, 0, 0, 0, 0, 0, 183, 162, 0, 0, 0, 0, 0, 47, 165, 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 2387, 2014, 1136, 701, 272, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2625, 1783, 865, 704, 918, 21, 0, 0, 0, 62, 821, 0, 0, 61, 0, 9, 997, 406, 0, 0, 85, 0, 144, 976, 697, 0, 0, 242, 0, 0, 0, 796, 44, 0, 16, 355, 0, 307, 526, 816, 0, 0, 29, 31, 0, 754, 880, 729, 0, 0, 264, 0, 0, 374, 811, 219, 0, 99, 208, 0, 30, 368
2574, 2598, 1682, 959, 321, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 49, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 8, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2371, 1641, 1013, 499, 55, 0, 0, 0, 0, 0, 0, 0, 324, 991, 80, 561, 0, 0, 0, 1413, 0, 0, 1207, 0, 0, 0, 2747, 0, 0, 378, 624, 3, 0, 0, 1359, 546, 1880, 0, 803, 0, 0, 2867, 0, 229, 341, 477, 599, 215, 0, 2901, 371, 1588, 0, 676, 0, 0, 0, 662, 303, 1394, 153, 1505, 0, 0, 2633, 0, 879, 0, 118, 0, 0, 0, 3083, 79, 2155, 0, 1118, 0, 0, 0, 1398, 0, 397, 0, 707, 0, 0, 2311, 270, 1482, 494, 733, 208, 134, 0, 3052, 0, 674, 0, 545, 197, 0, 1613, 607, 1744, 491, 643, 0, 0, 0, 2693, 0, 137, 336, 815, 0, 0, 0, 679, 2160, 0, 0, 58, 170, 0, 2158, 0, 631, 400, 558, 0, 0, 2320, 735, 896, 0, 309, 0, 0, 0, 1013, 673, 739, 0, 526, 0, 0, 1952, 0, 0, 0, 0, 2079, 1200, 1789, 595, 401, 229, 0, 0, 0, 0, 976, 480, 224, 0, 112, 0, 0, 752, 365, 368, 0, 0, 0, 0, 637, 787, 245, 0, 0, 0, 0, 301, 793, 497, 0, 0, 0, 0, 25, 688, 1216, 897, 369, 281, 96, 0, 16, 304, 246, 0, 0, 0, 0, 0, 128, 205, 0, 0, 0, 0, 0, 21, 254, 46, 0, 0, 0, 0, 0, 304, 96, 0, 0, 0, 0, 0, 193, 146, 0, 0, 0, 0, 0, 27, 233, 0, 0, 0, 0, 0, 71, 247, 233, 0, 0, 0, 0
2752, 0, 900, 0, 245, 3, 0, 0, 1828, 598, 1655, 0, 369, 0, 0, 0, 2496, 624, 1922, 0, 655, 48, 0, 0, 2832, 304, 1889, 0, 795, 0, 35, 0, 2937, 359, 1985, 162, 963, 374, 6, 0, 3149, 656, 2251, 476, 1060, 821, 272, 0, 3271, 265, 2261, 374, 965, 486, 48, 0, 3203, 0, 1770, 0, 115, 208, 0, 0, 3066, 0, 669, 0, 0, 391, 398, 0, 2970, 0, 287, 149, 229, 272, 158, 0, 2176, 105, 540, 0, 0, 0, 2432, 549, 1072, 1776, 666, 0, 61, 0, 0, 713, 843, 1695, 0, 0, 671, 16, 0, 2619, 0, 834, 385, 225, 143, 251, 0, 1907, 0, 1115, 0, 102, 0, 184, 0, 1280, 651, 678, 0, 395, 0, 0, 219, 880, 709, 368, 0, 222, 0, 0, 1005, 240, 518, 112, 0, 122, 36, 0, 683, 0, 190, 0, 380, 0, 0, 237, 623, 688, 0, 0, 0, 178, 0, 993, 454, 0, 0, 13, 189, 50, 0, 414, 549, 156, 0, 0, 0, 0, 0, 314, 191, 0, 0, 0, 0, 0, 108, 219, 0, 0, 0, 0, 0, 0, 258, 112, 0, 0, 0, 0, 0, 114, 256, 0, 0, 0, 0, 0, 0, 251, 43, 0, 0, 0, 0, 0, 113, 99, 0, 0, 0, 0, 0, 0, 218, 88, 0, 0, 0, 0, 0, 144, 181, 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 2195, 1629, 1087, 763, 294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 331, 0, 0, 0, 3337, 1864, 1263, 564, 2384, 1755, 1271, 0, 0, 0, 0, 832, 2893, 0, 0, 0
2704, 1113, 0, 2293, 555, 1050, 172, 0, 0, 1616, 0, 1859, 0, 48, 425, 0, 0, 2861, 263, 1503, 59, 0, 1311, 0, 0, 2969, 0, 587, 0, 0, 1223, 0, 0, 3050, 0, 0, 389, 0, 832, 0, 166, 596, 581, 0, 1328, 0, 932, 448, 382, 0, 2928, 108, 2143, 0, 1406, 1393, 435, 0, 3270, 177, 2384, 0, 933, 810, 112, 0, 3380, 0, 2621, 112, 1631, 0, 0, 2170, 3028, 1563, 1861, 329, 663, 0, 0, 0, 3295, 67, 2368, 304, 858, 355, 0, 0, 2724, 339, 2332, 304, 602, 454, 0, 0, 2779, 406, 2293, 114, 146, 717, 49, 0, 2487, 307, 1967, 0, 0, 480, 606, 0, 2585, 0, 265, 0, 408, 0, 505, 0, 960, 902, 605, 0, 670, 0, 0, 1486, 1179, 1075, 580, 0, 482, 70, 0, 1574, 207, 278, 0, 0, 238, 720, 0, 430, 18, 305, 0, 0, 0, 0, 368, 560, 80, 327, 259, 501, 670, 348, 487, 331, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 236, 165, 0, 0, 0, 0, 0, 82, 333, 28, 0, 0, 0, 0, 0, 222, 242, 0, 0, 0, 0, 0, 55, 240, 48, 0, 0, 0, 0, 0, 148, 238, 0, 0, 0, 0, 0, 0, 226, 46, 0, 0, 0, 0, 0, 0, 219, 0, 0, 2219, 1925, 1087, 683, 646, 317, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 28, 53, 0, 0, 0, 0, 0, 0, 47, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2234, 1417, 911, 435, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 183, 238, 546, 117, 0, 996, 715, 291
2589, 2605, 1711, 913, 418, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2223, 1434, 830, 487, 130, 0, 0, 0, 0, 0, 0, 0, 752, 2123, 0, 0, 0, 2551, 1854, 1139, 491, 0, 0, 0, 2725, 2267, 1423, 848, 304, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1495, 1990, 1314, 776, 394, 106, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1178, 0, 0, 0, 0, 3618, 0, 0, 769, 0, 255, 2377, 1746, 1259, 905, 643, 443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2304, 1616, 965, 563, 137, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 367, 416, 238, 125, 240, 376, 197, 0, 0, 0, 0, 1270, 0, 0, 0, 0, 331, 959, 0, 0, 0, 2224, 787, 1466, 511, 51, 1294, 0, 834, 0, 0, 1671, 0, 627, 806, 447, 1125, 0, 0, 0, 886, 895, 1269, 479, 931, 533, 272, 0, 2976, 1265, 2297, 304, 1149, 1082, 214, 0, 3446, 0, 2688, 176, 969, 141, 0, 0, 0, 0, 1776, 0, 832, 167, 896, 242, 0, 2700, 641, 283, 67, 0, 1049, 582, 0, 3232, 58, 989, 0, 0, 1229, 847, 0, 3355, 0, 1318, 0, 0
2816, 1836, 408, 1683, 0, 382, 0, 0, 0, 2295, 917, 1776, 0, 349, 571, 0, 0, 3230, 0, 422, 144, 66, 625, 554, 0, 0, 3077, 605, 1859, 0, 373, 0, 0, 0, 0, 0, 742, 599, 422, 738, 1103, 240, 0, 3193, 292, 2153, 165, 918, 219, 0, 0, 2320, 0, 0, 0, 2811, 1757, 588, 48, 0, 766, 1165, 0, 159, 0, 355, 839, 0, 2931, 1587, 510, 354, 0, 640, 226, 0, 3157, 374, 2240, 691, 47, 369, 0, 0, 0, 0, 1905, 326, 150, 411, 0, 0, 0, 176, 815, 112, 176, 385, 0, 0, 0, 1680, 333, 41, 0, 416, 0, 211, 0, 2242, 400, 428, 0, 333, 0, 324, 0, 1919, 0, 573, 44, 333, 0, 185, 0, 1604, 49, 670, 0, 200, 0, 341, 0, 1040, 241, 537, 0, 317, 342, 114, 0, 599, 309, 1249, 384, 362, 0, 0, 0, 455, 526, 586, 121, 478, 405, 267, 0, 0, 0, 0, 0, 0, 204, 160, 0, 331, 478, 219, 0, 0, 0, 0, 0, 62, 241, 0, 0, 0, 0, 0, 0, 155, 234, 0, 0, 0, 0, 0, 0, 183, 288, 0, 0, 0, 0, 0, 0, 189, 234, 0, 0, 0, 0, 0, 0, 0, 0, 2391, 1631, 951, 560, 0, 0, 294, 16, 0, 0, 0, 0, 0, 0, 157, 26, 0, 0, 0, 0, 0, 0, 114, 48, 0, 0, 0, 0, 0, 0, 3, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1549, 2202, 1442, 759, 418, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 0, 0, 0, 0
