-3416, -2848, 16988, 32767, -3895, 3661, 100, -5484, 30212, 10944, 6724, 2638, -444, -2932, 22760, 13947, 4279, 3236, -648, -2596, 23340, 18506, 2778, 3115, -392, -2544, 23352, 22149, 347, 2729, -244, -2392, 23576, 26426, -2457, 1529, 184, -2024, 24344, 31924, -5473, -246, 152, -1404, 24176, 32767, -7524, -2716, -1016, -1480, 22360, 32767, -9896, -4232, -1844, -1300, 19868, 32767, -12910, -4149
-1812, -564, 16484, 32767, -14820, -3341, 224, -3336, 29296, 12325, 3761, 1739, 108, -660, 18048, 12618, 4449, 1797, 96, -136, 17900, 14957, 4252, 381, -732, 272, 17200, 16413, 3245, -580, -1308, 536, 16592, 18114, 1410, -897, -1352, 1076, 16340, 20223, -452, -1198, -1328, 1324, 16072, 22637, -1719, -1363, -1356, 1436, 15776, 25194, -2981, -1298, -716, 1704, 15260, 27691, -4018, -1520
-556, 2236, 14436, 29570, -5109, -2472, 1516, -3988, 32767, 6310, 5098, 1473, -704, -548, 21000, 9378, 4470, -1019, -1396, -544, 21696, 15089, 1754, -3111, -2628, -460, 22068, 21124, -2626, -3365, -2736, -360, 21756, 27516, -6802, -2954, -2284, -52, 20644, 32767, -10602, -2516, -1492, 584, 19300, 32767, -13966, -2592, -204, 1544, 17976, 32767, -15987, -3568, 1592, 2208, 17012, 32767, -16661, -5982
2376, 3040, 15020, 32767, -15712, -9709, 2444, -1276, 27084, 11708, 5347, 940, 1064, 988, 20908, 14294, 7243, -1395, 644, 1048, 19888, 17949, 6522, -3506, -296, 1380, 19240, 20618, 4025, -4613, -56, 1848, 20508, 24845, 1325, -5633, -136, 1864, 21064, 30725, -589, -7395, 124, 1692, 20688, 32767, -2471, -9050, -304, 1776, 18544, 32767, -4226, -10432, -1480, 2400, 15928, 32767, -6237, -10691
-2128, 3488, 13584, 32767, -7910, -9854, 3752, -1252, 32767, 9558, 4838, -1048, 2696, 1356, 22916, 12143, 7434, -5245, 1384, 944, 23604, 17838, 8568, -10041, -1820, 700, 22700, 23363, 6029, -11168, -4112, 1048, 20732, 28847, 1002, -9088, -4248, 1600, 19204, 32767, -4316, -5655, -2740, 2332, 18572, 32767, -7381, -3377, -772, 2712, 17116, 32767, -7412, -3284, 376, 3196, 15224, 32767, -6612, -5195
-100, 4072, 13116, 32767, -6237, -7748, 152, 656, 27148, 23680, 1253, -2744, 1268, 2724, 18964, 26144, 3163, -4739, 832, 3236, 19356, 30541, 3494, -7889, -1196, 3620, 18440, 32767, 3469, -9355, -3368, 4052, 16888, 32767, 2961, -8353, -3876, 4620, 14832, 32767, 2318, -5722, -3396, 5332, 12944, 32767, 2125, -3639, -2252, 6020, 10712, 32767, 2353, -2626, -2256, 7304, 8488, 32767, 2786, -3110
-3360, 8096, 5392, 32767, 2990, -3221, -1684, -4580, 32767, 32767, -14025, -2149, -1168, -360, 21380, 32767, -18022, -2147, 984, 800, 21304, 32767, -19442, -4609, 2060, 1832, 20376, 32767, -18123, -7734, 1068, 2312, 18536, 32767, -16226, -9774, -248, 3140, 15180, 32767, -14294, -9429, -1252, 4104, 13000, 32767, -12867, -6913, -1464, 5128, 10668, 32767, -11454, -4158, -1200, 6144, 8360, 32767, -10032, -1884
-368, 7500, 5432, 32767, -7570, -518, -1968, -6448, 31916, 4106, 5406, 3687, -1308, -4280, 25004, 9600, 2303, 1198, -2172, -4564, 27992, 20424, -863, -3524, -3792, -4192, 27280, 31466, -5875, -6766, -5836, -3444, 25000, 32767, -13209, -6498, -6636, -2032, 23212, 32767, -20547, -3283, -5328, -660, 21436, 32767, -25184, 500, -2632, 424, 19804, 32767, -27299, 2737, -424, 1372, 17216, 32767, -26584, 2586
680, 2560, 13044, 32767, -24382, 1177, 992, -4808, 28456, 6175, 7246, -48, -1364, -792, 19604, 6544, 9084, -1767, -2928, -1168, 19596, 9341, 9493, -3002, -4508, -988, 19540, 12680, 8104, -2577, -5052, -988, 20076, 17060, 6072, -1684, -5384, -1492, 20116, 22092, 3967, -556, -4788, -1460, 19900, 27349, 1868, -349, -4484, -1504, 19220, 32499, -322, -1407, -4968, -1000, 17908, 32767, -2629, -2257
-6236, -256, 16736, 32767, -5325, -1599, -568, -4148, 32767, 19105, 4933, -2290, -2272, -964, 22192, 22060, 3744, -2937, -1640, -920, 23448, 28083, 2422, -5854, -3860, -908, 24104, 32767, -628, -7683, -5848, -844, 22912, 32767, -4761, -6443, -6976, -592, 20224, 32767, -9181, -2902, -6736, 324, 16988, 32767, -13306, 1106, -5956, 1840, 13732, 32767, -16556, 4249, -4292, 2864, 10980, 32767, -18602, 5596
