212, -1332, 14904, 8769, -167, -32512, 7012, 836, 22112, 4212, 2172, -17288, 3864, 3132, 12732, 382, 692, -19643, 3324, 2152, 12728, -690, -1694, -21090, 5856, 2028, 13152, -1064, -1976, -24202, 5316, 1628, 14216, -2002, -1266, -28872, 2608, 592, 15376, -1075, -1169, -31016, 356, 652, 15608, 841, -475, -30409, -156, 308, 14884, 1896, 950, -28455, 1876, -100, 14152, 2009, 2704, -27651
2520, 292, 14088, 191, 4632, -29214, 3856, -1768, 26892, -5395, 5912, -23421, -480, 192, 14912, -5483, 1231, -22876, -120, -388, 15832, -1473, -2683, -21542, 1732, 12, 16016, 1431, -3079, -21449, 5712, 196, 14164, 1656, -402, -25312, 4788, -788, 13880, -817, 1621, -30173, 1904, -984, 14436, -1642, 2638, -32311, -1792, -1336, 15420, -873, 2783, -30853, -3604, -1588, 15384, 989, 1963, -26632
-1224, -1708, 14640, 2586, 1583, -23453, 5976, -68, 20600, -1455, 3466, -22789, 2552, 1272, 14464, -1712, -1142, -25060, 5136, 640, 15188, 1122, -4471, -27331, 5992, 1628, 15444, 2344, -2690, -31935, 4880, 668, 15312, 3084, -712, -32512, 2452, -980, 15556, 4057, 658, -32512, -532, -272, 14320, 3670, 1038, -32512, -1276, -1456, 14516, 5099, 1189, -32610, -1300, -1640, 14196, 5805, -50, -30102
-976, -2080, 14040, 4898, -944, -28772, 4284, -3280, 29952, 1355, 2752, -32512, 3128, -1032, 14988, 1238, 1607, -32512, 2736, -1164, 14060, 2079, 103, -32512, -800, -1812, 15228, 2018, -2660, -32512, -4944, -1996, 16400, 6771, -4055, -32512, -6016, -1916, 15724, 8223, -3924, -30992, -6540, -1772, 15272, 8377, -1761, -24298, -5376, -2932, 14128, 6616, -1198, -17503, -3928, -2276, 13072, 4341, -91, -13400
-3660, -3508, 13520, 1197, -695, -10629, 3560, -1784, 30644, -2690, 202, -30732, 4112, 1172, 16496, 1333, -2821, -31233, 6976, 644, 17276, 4436, -2002, -32512, 9484, -160, 16860, 6549, 44, -32512, 6300, -1088, 16968, 7610, 405, -32512, -1092, -1728, 18088, 8964, -3591, -32512, -6016, -1576, 18072, 14598, -7792, -32512, -6652, -1152, 16108, 15527, -7973, -30914, -5948, -1264, 14520, 13879, -4251, -23173
-5292, -1912, 13272, 10127, -1786, -16179, 2652, -1668, 32196, 3121, -2257, -30739, 2852, 1452, 15964, 4258, -1293, -29266, 8384, 688, 14960, 4827, 3019, -32512, 8328, -432, 14872, 3372, 5755, -32512, 2460, -1640, 16200, 3878, 4103, -32512, -3216, -2244, 17128, 6755, 399, -32512, -6252, -1460, 15372, 8165, -2089, -32512, -5788, -1972, 15048, 10040, -1794, -28356, -3812, -2648, 15036, 11119, -2232, -22738
-1316, -2920, 14324, 9784, -1439, -20482, 8080, -1908, 32036, 331, 3800, -22759, 5460, 1672, 15356, 30, 2447, -28308, 4960, -160, 16128, 1842, -849, -32512, 2912, 136, 16672, 4955, -2666, -32512, 1944, -28, 16652, 7539, -3060, -32512, 596, -220, 16344, 9407, -2842, -32512, 236, -524, 15152, 9408, -1457, -32512, -668, -1176, 14900, 9116, -79, -32568, -1744, -1780, 14472, 8027, 820, -30168
-3408, -2680, 14440, 7174, 305, -26720, 9336, -920, 30120, 1587, 2493, -11057, 8800, 2620, 14872, -1806, 5322, -18604, 7848, 2168, 14332, -3201, 7109, -27397, 3944, 1496, 16420, -1943, 2887, -31737, 1904, 1856, 17052, 2517, -3204, -32641, 868, 1672, 16780, 6236, -5978, -31613, 300, 1640, 16100, 9029, -6377, -29384, 772, 1148, 15020, 10171, -5476, -27299, 2524, 472, 13764, 9544, -3719, -27368
1584, -280, 13368, 5777, -1992, -28574, 10924, -908, 24676, -639, 9573, -23527, 7004, 2660, 13116, -4217, 9922, -30833, 3888, 1236, 14680, -3588, 7170, -32512, 1648, 1260, 16776, 1223, 1888, -32512, 1916, 1552, 16872, 6137, -2364, -32512, 2240, 1180, 16528, 9722, -4564, -32512, 1212, 456, 15884, 12171, -5388, -32512, -664, -176, 15200, 13201, -5884, -32512, 284, -392, 13576, 13437, -3441, -32512
-1676, -436, 13452, 11591, -2569, -31473, 7988, -780, 31132, 1964, 4672, -21218, 3148, 2600, 15684, 1703, 3414, -23616, 4148, 1776, 15888, 4259, 2527, -25009, 4776, 1796, 16256, 5962, 3241, -27367, 6124, 1040, 15820, 6925, 5034, -31599, 2836, -104, 15564, 7510, 5848, -32512, -1752, -612, 15580, 7820, 4241, -32512, -5416, -1296, 15532, 10877, 1369, -28724, -6268, -1340, 14256, 11663, -1652, -22762
-5044, -1392, 13272, 11576, -2189, -18333, 6744, -732, 22264, 1306, 5619, -21742, 2552, 1416, 14496, 130, 1676, -24484, 2948, 524, 15132, 2194, -1635, -26532, 5424, 952, 15784, 4408, -738, -30244, 4668, 260, 16028, 5493, 771, -32512, 1716, -476, 16168, 7685, 679, -32512, -1460, -856, 15700, 9882, -938, -32512, -2268, -744, 14944, 11663, -2282, -32506, -2292, -1068, 13688, 11738, -2394, -29448
-2788, -952, 13664, 9077, -2546, -26577, 5040, -484, 23316, 7415, 3166, -32512, 1488, 1308, 16808, 8264, 1929, -32512, 4064, 508, 15060, 10667, 3851, -32512, 1596, 640, 14208, 9281, 6864, -32512, -2908, -248, 14572, 9134, 6119, -32512, -5404, -464, 14304, 9471, 2759, -30079, -5304, -704, 13440, 8360, -673, -25460, -5376, -1232, 14116, 9378, -2756, -20873, -4784, -1540, 13344, 8492, -4355, -17372
